file,line,kind,name,finisher,n_tactics,last_tactic
.lake/packages/mathlib/Mathlib/Tactic/Module.lean,156,theorem,smul_eq_eval,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Order/TransfiniteIteration.lean,28,lemma,transfiniteIterate_succ,rfl,3,rfl
.lake/packages/mathlib/Mathlib/Order/DirectedInverseSystem.lean,243,theorem,piLTLim_symm_apply,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Order/SupIndep.lean,287,theorem,iSupIndep_def,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Order/OrdContinuous.lean,120,theorem,map_iSup,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Order/OrdContinuous.lean,132,theorem,map_csSup,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Order/LiminfLimsup.lean,522,theorem,cofinite.bliminf_set_eq,rfl,4,rfl
.lake/packages/mathlib/Mathlib/Order/Closure.lean,496,theorem,closureOperator_gi_self,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Order/Completion.lean,204,theorem,principal_lt_iff,rfl,4,rfl
.lake/packages/mathlib/Mathlib/Order/Completion.lean,211,theorem,lt_principal_iff,rfl,5,rfl
.lake/packages/mathlib/Mathlib/Order/Concept.lean,233,theorem,ext,rfl,4,rfl
.lake/packages/mathlib/Mathlib/Order/Concept.lean,240,theorem,ext',rfl,4,rfl
.lake/packages/mathlib/Mathlib/Order/Shrink.lean,23,lemma,equivShrink_bot,rfl,4,rfl
.lake/packages/mathlib/Mathlib/Order/GameAdd.lean,113,theorem,gameAdd_iff,rfl,2,rfl
.lake/packages/mathlib/Mathlib/ModelTheory/PartialEquiv.lean,199,theorem,le_codRestrict,rfl,3,rfl
.lake/packages/mathlib/Mathlib/ModelTheory/PartialEquiv.lean,230,theorem,toEquivOfEqTop_toEmbedding,rfl,4,rfl
.lake/packages/mathlib/Mathlib/ModelTheory/Semantics.lean,35,theorem,realize_var,rfl,1,rfl
.lake/packages/mathlib/Mathlib/ModelTheory/Graph.lean,74,theorem,_root_.SimpleGraph.simpleGraphOfStructure,rfl,2,rfl
.lake/packages/mathlib/Mathlib/ModelTheory/LanguageMap.lean,92,theorem,id_comp,rfl,2,rfl
.lake/packages/mathlib/Mathlib/ModelTheory/LanguageMap.lean,97,theorem,comp_id,rfl,2,rfl
.lake/packages/mathlib/Mathlib/ModelTheory/DirectLimit.lean,336,theorem,lift_of,rfl,4,rfl
.lake/packages/mathlib/Mathlib/ModelTheory/DirectLimit.lean,444,theorem,Equiv_isup_of_apply,rfl,3,rfl
.lake/packages/mathlib/Mathlib/ModelTheory/Substructures.lean,826,theorem,domRestrict_apply,rfl,4,rfl
.lake/packages/mathlib/Mathlib/ModelTheory/Types.lean,164,theorem,mem_typeOf,rfl,1,rfl
.lake/packages/mathlib/Mathlib/ModelTheory/Definability.lean,615,theorem,termDefinable,rfl,1,rfl
.lake/packages/mathlib/Mathlib/Topology/Germ.lean,92,theorem,forall_restrictGermPredicate_iff,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Topology/UnitInterval.lean,40,theorem,fract_mem,norm_num,1,"norm_num [unitInterval, Real.Icc_eq_closedBall]"
.lake/packages/mathlib/Mathlib/Topology/LocallyClosed.lean,53,theorem,coborder_eq_union_closure_compl,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Topology/Clopen.lean,136,theorem,continuousOn_boolIndicator_iff_isClopen,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Topology/Inseparable.lean,172,theorem,not_specializes_iff_exists_open,rfl,3,rfl
.lake/packages/mathlib/Mathlib/Topology/Inseparable.lean,177,theorem,not_specializes_iff_exists_closed,rfl,3,rfl
.lake/packages/mathlib/Mathlib/Topology/Inseparable.lean,712,theorem,lift,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Topology/Inseparable.lean,732,theorem,continuousAt_lift,rfl,3,rfl
.lake/packages/mathlib/Mathlib/Topology/Constructions.lean,435,theorem,Continuous.rangeFactorization,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Topology/Constructions.lean,1183,theorem,continuous_sigmaMk,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Topology/Path.lean,273,theorem,extend_trans_of_half_le,linarith,4,linarith
.lake/packages/mathlib/Mathlib/Topology/Path.lean,307,theorem,map_coe,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Topology/Path.lean,325,theorem,map_id,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Topology/Path.lean,330,theorem,map_map,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Topology/Path.lean,570,theorem,coe_reparam,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Topology/DiscreteQuotient.lean,130,theorem,comap_comp,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Topology/DiscreteQuotient.lean,151,theorem,ofLE_refl_apply,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Topology/DiscreteQuotient.lean,226,theorem,map_continuous,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Topology/DiscreteQuotient.lean,247,theorem,ofLE_map,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Topology/DiscreteQuotient.lean,253,theorem,ofLE_comp_map,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Topology/ContinuousOn.lean,635,theorem,isOpenMap_prod_of_discrete_left,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Topology/ContinuousOn.lean,801,theorem,Topology.IsQuotientMap.continuousOn_isOpen_iff,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Topology/NhdsSet.lean,18,theorem,nhdsSet_diagonal,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Topology/Subpath.lean,128,lemma,concat_succ,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Topology/PartitionOfUnity.lean,256,theorem,coe_single,rfl,1,rfl
.lake/packages/mathlib/Mathlib/Topology/Sequences.lean,35,theorem,isSeqClosed_of_seqClosure_eq,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Topology/LocallyFinite.lean,183,theorem,LocallyFinite.sumElim,rfl,3,rfl
.lake/packages/mathlib/Mathlib/Analysis/Convolution.lean,803,theorem,convolution_precompR_apply,rfl,3,rfl
.lake/packages/mathlib/Mathlib/Analysis/Quaternion.lean,110,theorem,coe_real_complex_mul,rfl,4,rfl
.lake/packages/mathlib/Mathlib/Probability/IdentDistrib.lean,216,theorem,const_mul,rfl,3,rfl
.lake/packages/mathlib/Mathlib/Util/SleepHeartbeats.lean,24,example,example@L24,rfl,2,rfl
.lake/packages/mathlib/Mathlib/NumberTheory/ZetaValues.lean,39,theorem,bernoulliFun_one,ring,2,ring
.lake/packages/mathlib/Mathlib/NumberTheory/ZetaValues.lean,44,theorem,bernoulliFun_two,ring,2,ring
.lake/packages/mathlib/Mathlib/NumberTheory/ZetaValues.lean,174,theorem,bernoulliFun_eval_half_eq_zero,linarith,4,linarith
.lake/packages/mathlib/Mathlib/NumberTheory/Pell.lean,80,theorem,y_mk,rfl,2,rfl
.lake/packages/mathlib/Mathlib/NumberTheory/Bernoulli.lean,61,theorem,bernoulli'_one,norm_num,2,norm_num
.lake/packages/mathlib/Mathlib/NumberTheory/Bernoulli.lean,66,theorem,bernoulli'_two,norm_num,2,"norm_num [sum_range_succ, sum_range_succ, sum_range_zero]"
.lake/packages/mathlib/Mathlib/NumberTheory/Bernoulli.lean,71,theorem,bernoulli'_three,norm_num,2,"norm_num [sum_range_succ, sum_range_succ, sum_range_zero]"
.lake/packages/mathlib/Mathlib/NumberTheory/Bernoulli.lean,76,theorem,bernoulli'_four,norm_num,3,"norm_num [sum_range_succ, sum_range_succ, sum_range_zero, this]"
.lake/packages/mathlib/Mathlib/NumberTheory/CarmichaelNumber.lean,138,theorem,isCarmichael_561,norm_num,2,norm_num
.lake/packages/mathlib/Mathlib/NumberTheory/CarmichaelNumber.lean,143,theorem,isCarmichael_1105,norm_num,2,norm_num
.lake/packages/mathlib/Mathlib/NumberTheory/PrimeCounting.lean,86,lemma,primeCounting_one,decide,1,decide
.lake/packages/mathlib/Mathlib/NumberTheory/PrimeCounting.lean,108,lemma,primesBelow_one,decide,1,decide
.lake/packages/mathlib/Mathlib/NumberTheory/PrimeCounting.lean,112,lemma,primesBelow_two,decide,1,decide
.lake/packages/mathlib/Mathlib/NumberTheory/PrimeCounting.lean,245,theorem,primeCounting_add_le,omega,3,omega
.lake/packages/mathlib/Mathlib/NumberTheory/GaussSum.lean,165,lemma,gaussSum_ne_zero_of_nontrivial,rfl,4,rfl
.lake/packages/mathlib/Mathlib/NumberTheory/GaussSum.lean,191,theorem,gaussSum_frob,rfl,3,rfl
.lake/packages/mathlib/Mathlib/NumberTheory/Divisors.lean,485,theorem,prod_divisorsAntidiagonal,rfl,2,rfl
.lake/packages/mathlib/Mathlib/NumberTheory/Divisors.lean,507,theorem,image_div_divisors_eq_divisors,rfl,3,rfl
.lake/packages/mathlib/Mathlib/NumberTheory/FactorisationProperties.lean,44,theorem,not_deficient_zero,decide,1,decide
.lake/packages/mathlib/Mathlib/NumberTheory/FactorisationProperties.lean,47,theorem,deficient_one,decide,1,decide
.lake/packages/mathlib/Mathlib/NumberTheory/FactorisationProperties.lean,50,theorem,deficient_two,decide,1,decide
.lake/packages/mathlib/Mathlib/NumberTheory/FactorisationProperties.lean,53,theorem,deficient_three,decide,1,decide
.lake/packages/mathlib/Mathlib/NumberTheory/FactorisationProperties.lean,56,theorem,not_abundant_zero,decide,1,decide
.lake/packages/mathlib/Mathlib/NumberTheory/FactorisationProperties.lean,59,theorem,abundant_twelve,decide,1,decide
.lake/packages/mathlib/Mathlib/NumberTheory/FactorisationProperties.lean,62,theorem,not_weird_zero,decide,1,decide
.lake/packages/mathlib/Mathlib/NumberTheory/FactorisationProperties.lean,65,theorem,weird_seventy,decide,1,decide +kernel
.lake/packages/mathlib/Mathlib/NumberTheory/SelbergSieve.lean,136,theorem,multSum_eq_main_err,ring,2,ring
.lake/packages/mathlib/Mathlib/NumberTheory/AbelSummation.lean,154,theorem,sum_mul_eq_sub_integral_mul,ring,4,ring
.lake/packages/mathlib/Mathlib/NumberTheory/LucasLehmer.lean,380,lemma,one_add_,norm_num,2,norm_num
.lake/packages/mathlib/Mathlib/NumberTheory/LucasLehmer.lean,627,lemma,testTrueHelper,rfl,4,rfl
.lake/packages/mathlib/Mathlib/NumberTheory/Chebyshev.lean,443,theorem,theta_ge,linarith,3,"linarith [psi_ge n, psi_sub_theta_le (x := n) (mod_cast (one_le_of_lt hn))]"
.lake/packages/mathlib/Mathlib/NumberTheory/Chebyshev.lean,448,theorem,theta_ge',linarith,2,linarith [psi_sub_theta_le hx]
.lake/packages/mathlib/Mathlib/NumberTheory/PellMatiyasevic.lean,455,theorem,yn_modEq_two,ring,1,ring
.lake/packages/mathlib/Mathlib/FieldTheory/SeparableDegree.lean,192,theorem,natSepDegree_eq_zero,linarith,1,"linarith only [natSepDegree_le_natDegree f, h]"
.lake/packages/mathlib/Mathlib/FieldTheory/SeparableDegree.lean,215,theorem,natSepDegree_eq_zero_iff,rfl,4,rfl
.lake/packages/mathlib/Mathlib/FieldTheory/Perfect.lean,366,theorem,roots_expand,rfl,2,rfl
.lake/packages/mathlib/Mathlib/FieldTheory/KummerExtension.lean,32,theorem,X_pow_sub_C_eq_prod',rfl,3,rfl
.lake/packages/mathlib/Mathlib/FieldTheory/CardinalEmb.lean,123,theorem,succEquiv_coherence,rfl,2,rfl
.lake/packages/mathlib/Mathlib/FieldTheory/CardinalEmb.lean,278,theorem,cardinal_eq_two_pow_sepDegree,rfl,2,rfl
.lake/packages/mathlib/Mathlib/AlgebraicGeometry/AffineScheme.lean,390,lemma,isoSpec_inv_appTop,rfl,3,rfl
.lake/packages/mathlib/Mathlib/AlgebraicGeometry/AffineScheme.lean,744,theorem,fromSpec_primeIdealOf,rfl,3,rfl
.lake/packages/mathlib/Mathlib/AlgebraicGeometry/AffineScheme.lean,1046,lemma,toSpec,rfl,3,rfl
.lake/packages/mathlib/Mathlib/AlgebraicGeometry/AffineScheme.lean,1097,lemma,IsAffineOpen.fromSpec_preimage_zeroLocus,rfl,5,rfl
.lake/packages/mathlib/Mathlib/AlgebraicGeometry/Normalization.lean,250,lemma,normalizationObjIso_hom_val,rfl,3,rfl
.lake/packages/mathlib/Mathlib/AlgebraicGeometry/Stalk.lean,220,lemma,example@L220,rfl,2,rfl
.lake/packages/mathlib/Mathlib/AlgebraicGeometry/OpenImmersion.lean,246,theorem,app_invApp',rfl,4,rfl
.lake/packages/mathlib/Mathlib/AlgebraicGeometry/OpenImmersion.lean,271,lemma,appIso_inv_appLE,rfl,3,rfl
.lake/packages/mathlib/Mathlib/AlgebraicGeometry/Restrict.lean,63,lemma,toScheme_presheaf_map,rfl,3,rfl
.lake/packages/mathlib/Mathlib/AlgebraicGeometry/Restrict.lean,118,lemma,example@L118,rfl,2,rfl
.lake/packages/mathlib/Mathlib/AlgebraicGeometry/Restrict.lean,251,theorem,Scheme.homOfLE_apply',rfl,2,rfl
.lake/packages/mathlib/Mathlib/AlgebraicGeometry/Restrict.lean,304,lemma,Scheme.Hom.appIso_homOfLE_inv,rfl,5,rfl
.lake/packages/mathlib/Mathlib/AlgebraicGeometry/Restrict.lean,586,lemma,isPullback_opens_inf,rfl,2,rfl
.lake/packages/mathlib/Mathlib/AlgebraicGeometry/Restrict.lean,765,lemma,resLE_id,rfl,2,rfl
.lake/packages/mathlib/Mathlib/AlgebraicGeometry/Restrict.lean,811,lemma,resLE_appLE,rfl,4,rfl
.lake/packages/mathlib/Mathlib/AlgebraicGeometry/StructureSheaf.lean,547,lemma,toStalk_smul,rfl,3,rfl
.lake/packages/mathlib/Mathlib/AlgebraicGeometry/StructureSheaf.lean,562,theorem,toOpen,rfl,2,rfl
.lake/packages/mathlib/Mathlib/AlgebraicGeometry/PullbackCarrier.lean,76,lemma,tensorCongr_refl,rfl,2,rfl
.lake/packages/mathlib/Mathlib/AlgebraicGeometry/PullbackCarrier.lean,95,lemma,tensorCongr_trans_hom,rfl,2,rfl
.lake/packages/mathlib/Mathlib/AlgebraicGeometry/Gluing.lean,184,theorem,isOpen_iff,rfl,5,rfl
.lake/packages/mathlib/Mathlib/AlgebraicGeometry/Scheme.lean,162,lemma,naturality,rfl,2,rfl
.lake/packages/mathlib/Mathlib/AlgebraicGeometry/Scheme.lean,177,lemma,appLE_map',rfl,2,rfl
.lake/packages/mathlib/Mathlib/AlgebraicGeometry/Scheme.lean,355,theorem,comp_app,rfl,3,rfl
.lake/packages/mathlib/Mathlib/AlgebraicGeometry/FunctionField.lean,93,theorem,genericPoint_eq_bot_of_affine,rfl,5,rfl
.lake/packages/mathlib/Mathlib/AlgebraicGeometry/ResidueField.lean,84,lemma,basicOpen_eq_bot_iff_forall_evaluation_eq_zero,rfl,2,rfl
.lake/packages/mathlib/Mathlib/AlgebraicGeometry/ResidueField.lean,155,lemma,residueFieldCongr_refl,rfl,2,rfl
.lake/packages/mathlib/Mathlib/AlgebraicGeometry/ResidueField.lean,173,lemma,residueFieldCongr_trans_hom,rfl,2,rfl
.lake/packages/mathlib/Mathlib/AlgebraicGeometry/ResidueField.lean,226,lemma,Hom.SpecMap_residueFieldMap_fromSpecResidueField,rfl,4,rfl
.lake/packages/mathlib/Mathlib/AlgebraicGeometry/Limits.lean,319,lemma,isCompl_range_inl_inr,rfl,3,rfl
.lake/packages/mathlib/Mathlib/AlgebraicGeometry/GammaSpecAdjunction.lean,512,lemma,Spec.map_inj,rfl,2,rfl
.lake/packages/mathlib/Mathlib/RepresentationTheory/Stabilizer.lean,25,lemma,mem_stabilizer,rfl,1,rfl
.lake/packages/mathlib/Mathlib/RepresentationTheory/Coinvariants.lean,236,lemma,ofCoinvariantsTprodLeftRegular_mk_tmul_single,rfl,1,rfl
.lake/packages/mathlib/Mathlib/RepresentationTheory/Coinvariants.lean,342,theorem,coinvariantsAdjunction_homEquiv_apply_hom,rfl,1,rfl
.lake/packages/mathlib/Mathlib/RepresentationTheory/Coinvariants.lean,455,lemma,coinvariantsTensorFreeLEquiv_apply,rfl,1,rfl
.lake/packages/mathlib/Mathlib/RepresentationTheory/Basic.lean,189,lemma,single_smul,rfl,2,rfl
.lake/packages/mathlib/Mathlib/RepresentationTheory/Basic.lean,541,theorem,tprod_apply,rfl,5,rfl
.lake/packages/mathlib/Mathlib/RepresentationTheory/FiniteIndex.lean,232,lemma,coindResAdjunction_homEquiv_apply,rfl,1,rfl
.lake/packages/mathlib/Mathlib/RepresentationTheory/Action.lean,213,lemma,linearizeTrivial_def,rfl,4,rfl
.lake/packages/mathlib/Mathlib/Basic/Rel.lean,521,theorem,image_eq,rfl,1,rfl
.lake/packages/mathlib/Mathlib/CategoryTheory/Yoneda.lean,935,lemma,coyonedaEquiv_comp,rfl,1,rfl
.lake/packages/mathlib/Mathlib/CategoryTheory/Yoneda.lean,1177,lemma,Functor.sectionsEquivHom_naturality,rfl,1,rfl
.lake/packages/mathlib/Mathlib/CategoryTheory/Yoneda.lean,1182,lemma,Functor.sectionsEquivHom_naturality_symm,rfl,1,rfl
.lake/packages/mathlib/Mathlib/CategoryTheory/RepresentedBy.lean,26,lemma,IsRepresentedBy.iff_isIso_uliftYonedaEquiv,rfl,5,rfl
.lake/packages/mathlib/Mathlib/CategoryTheory/GradedObject.lean,136,theorem,eqToHom_proj,rfl,2,rfl
.lake/packages/mathlib/Mathlib/CategoryTheory/GradedObject.lean,147,theorem,comapEq_symm,rfl,2,rfl
.lake/packages/mathlib/Mathlib/CategoryTheory/GradedObject.lean,349,lemma,congr_mapMap,rfl,2,rfl
.lake/packages/mathlib/Mathlib/CategoryTheory/Opposites.lean,342,theorem,rightOp_leftOp_eq,rfl,2,rfl
.lake/packages/mathlib/Mathlib/CategoryTheory/Grothendieck.lean,112,theorem,base_eqToHom,rfl,2,rfl
.lake/packages/mathlib/Mathlib/CategoryTheory/EqToHom.lean,175,theorem,eqToIso.hom,rfl,2,rfl
.lake/packages/mathlib/Mathlib/CategoryTheory/EqToHom.lean,196,theorem,eqToHom_unop,rfl,2,rfl
.lake/packages/mathlib/Mathlib/CategoryTheory/EqToHom.lean,330,lemma,InducedCategory.eqToHom_hom,rfl,2,rfl
.lake/packages/mathlib/Mathlib/CategoryTheory/EqToHom.lean,337,lemma,ObjectProperty.eqToHom_hom,rfl,2,rfl
.lake/packages/mathlib/Mathlib/CategoryTheory/Iso.lean,182,theorem,hom_eq_inv,rfl,2,rfl
.lake/packages/mathlib/Mathlib/CategoryTheory/DifferentialObject.lean,67,theorem,ext,rfl,3,rfl
.lake/packages/mathlib/Mathlib/GroupTheory/ArchimedeanDensely.lean,261,lemma,LinearOrderedCommGroup.isCyclic_iff_not_denselyOrdered,rfl,2,rfl
.lake/packages/mathlib/Mathlib/GroupTheory/FreeAbelianGroup.lean,284,theorem,map_id,rfl,2,rfl
.lake/packages/mathlib/Mathlib/GroupTheory/FreeAbelianGroup.lean,292,theorem,map_comp,rfl,2,rfl
.lake/packages/mathlib/Mathlib/GroupTheory/DivisibleHull.lean,39,theorem,mk_zero,rfl,3,rfl
.lake/packages/mathlib/Mathlib/GroupTheory/CommutingProbability.lean,108,theorem,inv_card_commutator_le_commProb,norm_num,5,norm_num
.lake/packages/mathlib/Mathlib/GroupTheory/Exponent.lean,107,theorem,exponent_eq_zero_iff_forall,rfl,3,rfl
.lake/packages/mathlib/Mathlib/GroupTheory/Commensurable.lean,121,theorem,commensurator_mem_iff,rfl,2,rfl
.lake/packages/mathlib/Mathlib/GroupTheory/FiniteIndexNormalSubgroup.lean,126,theorem,toSubgroup_comap,rfl,1,rfl
.lake/packages/mathlib/Mathlib/GroupTheory/FiniteIndexNormalSubgroup.lean,140,theorem,comap_comp,rfl,1,rfl
.lake/packages/mathlib/Mathlib/AlgebraicTopology/AlternatingFaceMapComplex.lean,158,theorem,map_alternatingFaceMapComplex,rfl,4,rfl
.lake/packages/mathlib/Mathlib/AlgebraicTopology/AlternatingFaceMapComplex.lean,260,theorem,d_eq_unop_d,rfl,2,rfl
.lake/packages/mathlib/Mathlib/AlgebraicTopology/ExtraDegeneracy.lean,118,lemma,h_eq,rfl,2,rfl
.lake/packages/mathlib/Mathlib/RingTheory/IsTensorProduct.lean,777,lemma,IsPushout.toLinearEquiv_cancelBaseChangeAlg,rfl,1,rfl
.lake/packages/mathlib/Mathlib/RingTheory/Support.lean,40,lemma,Module.mem_support_iff',rfl,3,rfl
.lake/packages/mathlib/Mathlib/RingTheory/Multiplicity.lean,54,theorem,multiplicity_eq_of_emultiplicity_eq_some,rfl,2,rfl
.lake/packages/mathlib/Mathlib/RingTheory/Multiplicity.lean,81,theorem,emultiplicity_eq_zero_iff_multiplicity_eq_zero,decide,2,decide
.lake/packages/mathlib/Mathlib/RingTheory/AlgebraTower.lean,53,theorem,algebraMapCoeffs_repr,rfl,1,rfl
.lake/packages/mathlib/Mathlib/RingTheory/AdjoinRoot.lean,314,theorem,aeval_algHom_eq_zero,rfl,3,rfl
.lake/packages/mathlib/Mathlib/RingTheory/Discriminant.lean,113,theorem,discr_powerBasis_eq_prod',ring,3,ring
.lake/packages/mathlib/Mathlib/RingTheory/LinearDisjoint.lean,107,theorem,LinearDisjoint.symm,rfl,2,rfl
.lake/packages/mathlib/Mathlib/RingTheory/LaurentSeries.lean,903,theorem,continuous_coe',rfl,1,rfl
.lake/packages/mathlib/Mathlib/RingTheory/LaurentSeries.lean,948,lemma,LaurentSeriesRingEquiv_def,rfl,3,rfl
.lake/packages/mathlib/Mathlib/Combinatorics/Schnirelmann.lean,123,lemma,schnirelmannDensity_sdiff_singleton_zero,linarith,3,linarith
.lake/packages/mathlib/Mathlib/LinearAlgebra/CrossProduct.lean,58,theorem,dot_self_cross,ring,3,ring
.lake/packages/mathlib/Mathlib/LinearAlgebra/CrossProduct.lean,69,theorem,triple_product_permutation,ring,3,ring
.lake/packages/mathlib/Mathlib/LinearAlgebra/CrossProduct.lean,76,theorem,triple_product_eq_det,ring,3,ring
.lake/packages/mathlib/Mathlib/LinearAlgebra/CrossProduct.lean,82,theorem,cross_dot_cross,ring,3,ring
.lake/packages/mathlib/Mathlib/LinearAlgebra/Pi.lean,311,theorem,single_eq_pi_diag,rfl,3,rfl
.lake/packages/mathlib/Mathlib/LinearAlgebra/Lagrange.lean,504,theorem,nodal_eq,rfl,1,rfl
.lake/packages/mathlib/Mathlib/LinearAlgebra/Vandermonde.lean,58,theorem,vandermonde_succ,rfl,2,rfl
.lake/packages/mathlib/Mathlib/LinearAlgebra/SpecialLinearGroup.lean,240,theorem,congr_linearEquiv_coe_apply,rfl,1,rfl
.lake/packages/mathlib/Mathlib/LinearAlgebra/SpecialLinearGroup.lean,257,theorem,congr_linearEquiv_refl,rfl,1,rfl
.lake/packages/mathlib/Mathlib/LinearAlgebra/Determinant.lean,100,theorem,detAux_def',rfl,3,rfl
.lake/packages/mathlib/Mathlib/LinearAlgebra/Determinant.lean,117,theorem,detAux_comp,rfl,5,rfl
.lake/packages/mathlib/Mathlib/LinearAlgebra/Determinant.lean,475,theorem,LinearEquiv.coe_ofIsUnitDet,rfl,2,rfl
.lake/packages/mathlib/Mathlib/LinearAlgebra/Determinant.lean,682,theorem,Pi.basisFun_det_apply,rfl,2,rfl
.lake/packages/mathlib/Mathlib/LinearAlgebra/Semisimple.lean,35,lemma,isSemisimple_iff',rfl,3,rfl
.lake/packages/mathlib/Mathlib/Data/Subtype.lean,93,theorem,restrict_apply,rfl,1,rfl
.lake/packages/mathlib/Mathlib/Data/Part.lean,238,theorem,toOption_eq_none_iff,rfl,5,rfl
.lake/packages/mathlib/Mathlib/Data/PFun.lean,237,theorem,fixInduction_spec,rfl,4,rfl
.lake/packages/mathlib/Mathlib/Data/Finmap.lean,113,theorem,liftOn_toFinmap,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Data/Finmap.lean,377,theorem,keys_erase,rfl,3,rfl
.lake/packages/mathlib/Mathlib/Control/LawfulFix.lean,132,theorem,fix_eq_,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Control/LawfulFix.lean,235,theorem,uncurry_curry_,rfl,3,rfl
.lake/packages/mathlib/Mathlib/Control/Basic.lean,42,theorem,pure_id'_seq,rfl,4,rfl
.lake/packages/mathlib/Mathlib/Control/Basic.lean,202,theorem,CommApplicative.commutative_map,rfl,5,rfl
.lake/packages/mathlib/Mathlib/Control/Fold.lean,184,theorem,foldl.ofFreeMonoid_comp_of,rfl,5,rfl
.lake/packages/mathlib/Mathlib/Computability/ContextFreeGrammar.lean,116,lemma,mem_language_iff,rfl,1,rfl
.lake/packages/mathlib/Mathlib/Computability/NFA.lean,119,theorem,mem_acceptsFrom,rfl,1,rfl
.lake/packages/mathlib/Mathlib/Computability/NFA.lean,215,theorem,mem_accepts,rfl,1,rfl
.lake/packages/mathlib/Mathlib/Computability/EpsilonNFA.lean,322,theorem,to,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Algebra/QuaternionBasis.lean,78,theorem,j_mul_k,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Algebra/Quaternion.lean,454,theorem,coe_linearEquivTuple_symm,norm_num,2,norm_num
.lake/packages/mathlib/Mathlib/Algebra/Quaternion.lean,1125,theorem,normSq_zpow,ring,3,ring
.lake/packages/mathlib/Mathlib/Algebra/RingQuot.lean,365,theorem,lift_mkRingHom_apply,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Algebra/RingQuot.lean,376,theorem,eq_lift_comp_mkRingHom,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Algebra/RingQuot.lean,442,theorem,mkAlgHom_coe,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Algebra/RingQuot.lean,505,theorem,liftAlgHom_mkAlgHom_apply,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Algebra/Quandle.lean,95,theorem,act'_apply,rfl,4,rfl
.lake/packages/mathlib/Mathlib/Algebra/Quandle.lean,120,theorem,left_cancel_inv,rfl,4,rfl
.lake/packages/mathlib/Mathlib/Algebra/FreeAlgebra.lean,335,theorem,liftAux_eq,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Algebra/FreeAlgebra.lean,340,theorem,lift_symm_apply,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Algebra/FreeAlgebra.lean,347,theorem,example@L347,rfl,3,rfl
.lake/packages/mathlib/Mathlib/Algebra/FreeAlgebra.lean,353,theorem,lift_,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Algebra/FreeAlgebra.lean,358,theorem,lift_unique,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Tactic/NormNum/PowMod.lean,43,theorem,natPow_zero_natMod_succ_succ,rfl,1,rfl
.lake/packages/mathlib/Mathlib/Tactic/NormNum/Abs.lean,16,theorem,isNat_abs_nonneg,rfl,3,rfl
.lake/packages/mathlib/Mathlib/Tactic/Ring/Basic.lean,252,lemma,smul_eq_mul,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Tactic/Algebra/Lemmas.lean,154,theorem,add_eq_of_eq_eq,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Tactic/Algebra/Lemmas.lean,162,theorem,eq_trans_trans,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Tactic/ComputeAsymptotics/Multiseries/Basic.lean,117,theorem,one_toFun,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Tactic/ComputeAsymptotics/Multiseries/Defs.lean,352,theorem,destruct_eq_cons,rfl,3,rfl
.lake/packages/mathlib/Mathlib/Tactic/ComputeAsymptotics/Multiseries/Defs.lean,403,theorem,map_id,rfl,2,rfl
.lake/packages/mathlib/Mathlib/Tactic/ComputeAsymptotics/Multiseries/Defs.lean,587,theorem,leadingExp_def,rfl,1,rfl
